Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WSpeed_flag,WSpeed_max_flag,WDIR_flag,WDIR_avg_flag,Rain_Tot_flag,Rad_flag
2024-08-01 00:00:00,23.84,98.7,0.988,1.699,103.4,13.11,0.0,984.154,-0.002,,,,,,,,
2024-08-01 00:01:00,23.84,98.7,1.0215,1.666,103.3,11.47,0.0,984.1573333333332,-0.002,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 00:02:00,23.84,98.7,1.055,1.633,103.2,9.83,0.0,984.1606666666668,-0.002,,,,,,,,
2024-08-01 00:03:00,23.79,98.7,1.205,1.949,110.6,6.173,0.0,984.164,-0.002,,,,,,,,
2024-08-01 00:04:00,23.79,98.7,1.219,1.616,112.5,12.48,0.0,984.145,-0.002,,,,,,,,
2024-08-01 00:05:00,23.79,98.7,1.261,1.616,101.7,9.74,0.0,984.126,-0.001,,,,,,,,
2024-08-01 00:06:00,23.79,98.7,1.283,1.599,106.0,11.22,0.0,984.124,-0.001,,,,,,,,
2024-08-01 00:07:00,23.8,98.7,1.125,1.649,119.3,18.12,0.0,984.14,-0.002,,,,,,,,
2024-08-01 00:08:00,23.79,98.7,1.066,1.2,92.0,10.18,0.0,984.169,-0.001,,,,,,,,
2024-08-01 00:09:00,23.79,98.7,1.63,1.749,100.7,3.306,0.0,984.195,-0.002,,,,,,,,
2024-08-01 00:10:00,23.79,98.7,0.689,1.15,101.1,3.873,0.0,984.202,0.0,,,,,,,,
2024-08-01 00:11:00,23.79,98.7,1.075,1.383,104.6,12.07,0.0,984.209,-0.001,,,,,,,,
2024-08-01 00:12:00,23.79,98.8,1.016,1.566,114.7,8.16,0.0,984.23,-0.002,,,,,,,,
2024-08-01 00:13:00,23.79,98.8,1.349,1.583,107.8,11.38,0.0,984.237,-0.001,,,,,,,,
2024-08-01 00:14:00,23.79,98.8,0.969,1.15,105.9,6.213,0.0,984.256,-0.001,,,,,,,,
2024-08-01 00:15:00,23.79,98.8,0.905,1.2,101.9,8.54,0.0,984.278,-0.002,,,,,,,,
2024-08-01 00:16:00,23.79,98.8,0.98,1.183,102.0,5.122,0.0,984.296,-0.001,,,,,,,,
2024-08-01 00:17:00,23.79,98.8,0.716,0.983,97.3,11.42,0.0,984.304,-0.001,,,,,,,,
2024-08-01 00:18:00,23.79,98.8,0.6545,0.8995,95.85,13.91,0.0,984.3,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 00:19:00,23.79,98.8,0.593,0.816,94.4,16.4,0.0,984.296,-0.001,,,,,,,,
2024-08-01 00:20:00,23.79,98.8,0.969,1.183,101.8,7.445,0.0,984.292,-0.002,,,,,,,,
2024-08-01 00:21:00,23.79,98.8,0.844,1.183,104.1,19.85,0.0,984.285,-0.001,,,,,,,,
2024-08-01 00:22:00,23.79,98.8,0.927,1.266,101.9,10.91,0.0,984.271,-0.001,,,,,,,,
2024-08-01 00:23:00,23.74,98.8,0.925,1.166,95.3,9.11,0.0,984.248,-0.002,,,,,,,,
2024-08-01 00:24:00,23.75,98.8,0.786,1.0,99.8,11.21,0.0,984.227,-0.002,,,,,,,,
2024-08-01 00:25:00,23.75,98.8,1.108,1.299,95.1,11.37,0.0,984.203,-0.001,,,,,,,,
2024-08-01 00:26:00,23.75,98.8,0.922,1.166,98.3,9.38,0.0,984.175,-0.002,,,,,,,,
2024-08-01 00:27:00,23.75,98.8,0.508,1.016,99.1,0.01,0.0,984.1485,-0.001,,,,,,,,
2024-08-01 00:28:00,23.75,98.8,0.986,1.083,86.9,9.5,0.0,984.122,-0.001,,,,,,,,
2024-08-01 00:29:00,23.74,98.8,1.013,1.15,91.3,10.48,0.0,984.129,-0.001,,,,,,,,
2024-08-01 00:30:00,23.71,98.8,0.93,1.333,83.4,8.77,0.0,984.122,-0.002,,,,,,,,
2024-08-01 00:31:00,23.7,98.8,0.841,0.95,88.8,7.191,0.0,984.107,-0.001,,,,,,,,
2024-08-01 00:32:00,23.7,98.8,0.933,1.216,90.2,7.819,0.0,984.078,-0.001,,,,,,,,
2024-08-01 00:33:00,23.69,98.8,1.144,1.349,86.7,5.841,0.0,984.044,-0.002,,,,,,,,
2024-08-01 00:34:00,23.65,98.8,1.169,1.399,88.6,8.37,0.0,984.019,-0.001,,,,,,,,
2024-08-01 00:35:00,23.65,98.8,1.0095,1.3245,90.1,10.565,0.0,984.021,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 00:36:00,23.65,98.8,0.85,1.25,91.6,12.76,0.0,984.023,-0.001,,,,,,,,
2024-08-01 00:37:00,23.66,98.8,1.116,1.383,100.8,6.438,0.0,984.025,-0.001,,,,,,,,
2024-08-01 00:38:00,23.65,98.9,1.016,1.416,94.6,8.7,0.0,984.045,-0.002,,,,,,,,
2024-08-01 00:39:00,23.66,98.9,1.097,1.333,98.7,10.97,0.0,984.056,-0.001,,,,,,,,
2024-08-01 00:40:00,23.65,98.9,1.166,1.433,97.7,16.69,0.0,984.072,-0.002,,,,,,,,
2024-08-01 00:41:00,23.65,98.9,1.274,1.533,94.8,6.965,0.0,984.089,-0.001,,,,,,,,
2024-08-01 00:42:00,23.65,98.9,0.952,1.283,98.6,14.95,0.0,984.093,-0.001,,,,,,,,
2024-08-01 00:43:00,23.65,98.9,1.166,1.433,100.2,17.01,0.0,984.084,-0.001,,,,,,,,
2024-08-01 00:44:00,23.66,98.9,1.0535,0.0,92.1,16.445,0.0,984.0595,-0.001,,,,,IP,IP,,
2024-08-01 00:45:00,23.66,98.9,0.941,1.366,84.0,15.88,0.0,984.035,-0.002,,,,,,,,
2024-08-01 00:46:00,23.65,98.9,0.852,1.316,103.8,12.44,0.0,984.042,-0.001,,,,,,,,
2024-08-01 00:47:00,23.66,98.9,0.986,1.283,96.0,7.769,0.0,984.037,-0.001,,,,,,,,
2024-08-01 00:48:00,23.65,99.0,0.85,1.166,95.7,13.81,0.0,984.027,-0.001,,,,,,,,
2024-08-01 00:49:00,23.65,98.9,1.191,1.549,91.4,16.89,0.0,984.002,-0.001,,,,,,,,
2024-08-01 00:50:00,23.65,98.9,1.122,1.516,95.8,22.12,0.0,983.969,-0.001,,,,,,,,
2024-08-01 00:51:00,23.66,99.0,1.041,1.283,91.3,10.79,0.0,983.93,-0.001,,,,,,,,
2024-08-01 00:52:00,23.655,98.95,0.8534999999999999,1.2165,93.35,8.129,0.0,983.9036666666666,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 00:53:00,23.65,98.9,0.666,1.15,95.4,5.468,0.0,983.8773333333334,-0.001,,,,,,,,
2024-08-01 00:54:00,23.65,98.9,0.789,1.05,84.4,13.11,0.0,983.851,-0.002,,,,,,,,
2024-08-01 00:55:00,23.65,98.9,1.013,1.183,96.5,10.94,0.0,983.848,-0.001,,,,,,,,
2024-08-01 00:56:00,23.66,98.9,0.875,1.2,96.5,5.41,0.0,983.836,-0.001,,,,,,,,
2024-08-01 00:57:00,23.63,99.0,0.644,0.783,94.5,9.97,0.0,983.816,-0.001,,,,,,,,
2024-08-01 00:58:00,23.61,98.9,0.608,0.816,102.2,10.71,0.0,983.809,-0.001,,,,,,,,
2024-08-01 00:59:00,23.61,98.9,0.889,1.133,102.0,12.29,0.0,983.819,-0.001,,,,,,,,
2024-08-01 01:00:00,23.61,98.9,0.725,1.183,105.4,4.156,0.0,983.837,-0.002,,,,,,,,
2024-08-01 01:01:00,23.61,98.95,0.711,1.1415000000000002,99.75,3.6985,0.0,983.819,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 01:02:00,23.61,99.0,0.697,1.1,94.1,3.241,0.0,983.801,-0.001,,,,,,,,
2024-08-01 01:03:00,23.58,98.9,0.939,1.166,88.6,4.944,0.0,983.783,-0.001,,,,,,,,
2024-08-01 01:04:00,23.56,98.9,0.769,0.9,99.4,10.93,0.0,983.763,-0.001,,,,,,,,
2024-08-01 01:05:00,23.56,98.9,0.314,0.766,113.3,3.679,0.0,983.753,-0.001,,,,,,,,
2024-08-01 01:06:00,23.55,98.9,0.839,1.066,109.8,11.7,0.0,983.747,-0.001,,,,,,,,
2024-08-01 01:07:00,23.52,98.9,0.444,0.783,107.8,5.004,0.0,983.744,-0.001,,,,,,,,
2024-08-01 01:08:00,23.52,98.9,0.764,1.066,111.1,2.895,0.0,983.732,-0.001,,,,,,,,
2024-08-01 01:09:00,23.52,98.9,0.603,1.1,91.7,12.73,0.0,983.698,-0.001,,,,,,,,
2024-08-01 01:10:00,23.51,98.9,0.466,0.783,84.1,1.774,0.0,983.672,-0.001,,,,,,,,
2024-08-01 01:11:00,23.52,99.0,0.658,0.75,90.8,14.2,0.0,983.646,-0.001,,,,,,,,
2024-08-01 01:12:00,23.52,99.0,0.55,0.983,91.2,10.83,0.0,983.655,-0.001,,,,,,,,
2024-08-01 01:13:00,23.52,99.0,0.872,1.0,102.5,8.27,0.0,983.652,-0.001,,,,,,,,
2024-08-01 01:14:00,23.52,99.0,0.669,0.85,100.4,3.764,0.0,983.633,-0.002,,,,,,,,
2024-08-01 01:15:00,23.52,99.0,0.875,1.083,96.7,11.92,0.0,983.613,-0.001,,,,,,,,
2024-08-01 01:16:00,23.51,99.0,0.508,0.966,106.8,13.97,0.0,983.582,-0.001,,,,,,,,
2024-08-01 01:17:00,23.47,99.0,0.566,0.716,101.9,18.75,0.0,983.551,-0.001,,,,,,,,
2024-08-01 01:18:00,23.455,98.95,0.546,0.766,102.9,12.615,0.0,983.5356666666668,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 01:19:00,23.44,98.9,0.526,0.816,103.9,6.48,0.0,983.5203333333334,-0.001,,,,,,,,
2024-08-01 01:20:00,23.42,99.0,0.678,0.816,99.7,5.523,0.0,983.505,-0.001,,,,,,,,
2024-08-01 01:21:00,23.43,99.0,0.733,0.833,102.1,5.075,0.0,983.517,-0.001,,,,,,,,
2024-08-01 01:22:00,23.43,99.0,0.555,0.616,98.2,3.309,0.0,983.529,-0.001,,,,,,,,
2024-08-01 01:23:00,23.43,99.0,0.716,0.95,97.9,4.406,0.0,983.536,-0.001,,,,,,,,
2024-08-01 01:24:00,23.43,99.0,0.244,0.483,96.7,5.844,0.0,983.536,-0.001,,,,,,,,
2024-08-01 01:25:00,23.43,99.0,0.508,0.75,108.0,4.228,0.0,983.533,-0.001,,,,,,,,
2024-08-01 01:26:00,23.43,99.1,0.444,0.583,110.2,11.18,0.0,983.516,-0.002,,,,,,,,
2024-08-01 01:27:00,23.42,99.1,0.3,0.6,107.0,0.014,0.0,983.4925,-0.002,,,,,,,,
2024-08-01 01:28:00,23.43,99.1,0.761,1.016,107.7,4.451,0.0,983.469,-0.002,,,,,,,,
2024-08-01 01:29:00,23.42,99.0,0.43,0.7,93.5,12.32,0.0,983.464,-0.001,,,,,,,,
2024-08-01 01:30:00,23.43,99.0,0.489,0.75,105.8,6.404,0.0,983.46,-0.002,,,,,,,,
2024-08-01 01:31:00,23.39,99.0,0.044,0.25,92.9,0.881,0.0,983.452,-0.001,,,,,,,,
2024-08-01 01:32:00,23.38,99.0,0.147,0.417,87.8,3.135,0.0,983.459,-0.002,,,,,,,,
2024-08-01 01:33:00,23.35,99.0,0.394,0.633,103.1,10.26,0.0,983.479,-0.001,,,,,,,,
2024-08-01 01:34:00,23.33,99.0,0.497,0.75,106.1,10.49,0.0,983.493,-0.001,,,,,,,,
2024-08-01 01:35:00,23.335,99.0,0.495,0.833,102.95,6.9925,0.0,983.4906666666668,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 01:36:00,23.34,99.0,0.493,0.916,99.8,3.495,0.0,983.4883333333332,-0.002,,,,,,,,
2024-08-01 01:37:00,23.33,99.0,0.608,0.833,104.8,3.377,0.0,983.486,-0.002,,,,,,,,
2024-08-01 01:38:00,23.34,99.0,0.814,0.966,103.1,6.438,0.0,983.489,-0.002,,,,,,,,
2024-08-01 01:39:00,23.33,99.1,0.894,1.133,100.3,7.746,0.0,983.483,-0.001,,,,,,,,
2024-08-01 01:40:00,23.33,99.1,0.822,1.033,103.6,4.404,0.0,983.47,-0.001,,,,,,,,
2024-08-01 01:41:00,23.33,99.1,0.616,0.95,99.7,10.81,0.0,983.443,-0.002,,,,,,,,
2024-08-01 01:42:00,23.33,99.1,0.578,0.8,98.8,19.2,0.0,983.404,-0.001,,,,,,,,
2024-08-01 01:43:00,23.33,99.1,0.591,0.75,91.5,5.38,0.0,983.373,-0.001,,,,,,,,
2024-08-01 01:44:00,23.34,99.0,0.6465,0.0,86.05,5.022,0.0,983.346,0.0,,,,,IP,IP,,
2024-08-01 01:45:00,23.33,99.1,0.702,0.8,80.6,4.664,0.0,983.319,-0.001,,,,,,,,
2024-08-01 01:46:00,23.34,99.1,0.764,0.966,75.5,6.535,0.0,983.343,-0.002,,,,,,,,
2024-08-01 01:47:00,23.32,99.1,0.744,0.866,72.8,3.609,0.0,983.347,-0.002,,,,,,,,
2024-08-01 01:48:00,23.29,99.1,0.733,1.016,67.95,8.49,0.0,983.342,-0.001,,,,,,,,
2024-08-01 01:49:00,23.29,99.1,0.78,0.9,82.8,17.37,0.0,983.318,-0.001,,,,,,,,
2024-08-01 01:50:00,23.29,99.1,0.45,0.75,76.44,17.45,0.0,983.289,-0.001,,,,,,,,
2024-08-01 01:51:00,23.24,99.1,0.578,0.716,75.1,9.44,0.0,983.265,-0.002,,,,,,,,
2024-08-01 01:52:00,23.24,99.1,0.5305,0.708,79.6,7.491999999999999,0.0,983.2643333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 01:53:00,23.24,99.1,0.483,0.7,84.1,5.544,0.0,983.2636666666668,0.0,,,,,,,,
2024-08-01 01:54:00,23.2,99.1,0.319,0.616,96.6,11.99,0.0,983.263,-0.002,,,,,,,,
2024-08-01 01:55:00,23.2,99.1,0.48,0.583,95.8,1.613,0.0,983.295,-0.001,,,,,,,,
2024-08-01 01:56:00,23.2,99.1,0.333,0.483,96.8,7.595,0.0,983.333,-0.001,,,,,,,,
2024-08-01 01:57:00,23.2,99.1,0.455,0.616,104.6,3.357,0.0,983.367,-0.001,,,,,,,,
2024-08-01 01:58:00,23.2,99.1,0.603,0.8,98.9,3.253,0.0,983.378,-0.002,,,,,,,,
2024-08-01 01:59:00,23.2,99.1,0.347,0.633,86.7,11.96,0.0,983.374,-0.002,,,,,,,,
2024-08-01 02:00:00,23.2,99.1,0.486,0.583,92.8,4.939,0.0,983.368,-0.001,,,,,,,,
2024-08-01 02:01:00,23.195,99.1,0.5275,0.6995,89.4,5.843,0.0,983.3593333333332,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 02:02:00,23.19,99.1,0.569,0.816,86.0,6.747,0.0,983.3506666666668,-0.001,,,,,,,,
2024-08-01 02:03:00,23.2,99.1,0.369,0.683,103.1,5.102,0.0,983.342,-0.001,,,,,,,,
2024-08-01 02:04:00,23.2,99.1,0.447,0.65,97.9,9.19,0.0,983.34,-0.002,,,,,,,,
2024-08-01 02:05:00,23.2,99.1,0.419,0.633,115.3,12.47,0.0,983.343,-0.001,,,,,,,,
2024-08-01 02:06:00,23.2,99.1,0.852,0.966,108.5,0.861,0.0,983.355,-0.001,,,,,,,,
2024-08-01 02:07:00,23.2,99.2,0.961,1.083,111.6,2.357,0.0,983.371,-0.001,,,,,,,,
2024-08-01 02:08:00,23.2,99.2,0.736,0.983,113.6,3.14,0.0,983.389,-0.001,,,,,,,,
2024-08-01 02:09:00,23.2,99.2,1.086,1.266,109.0,8.12,0.0,983.38,-0.001,,,,,,,,
2024-08-01 02:10:00,23.2,99.2,0.294,0.55,104.7,6.627,0.0,983.3575,-0.001,,,,,,,,
2024-08-01 02:11:00,23.2,99.1,0.988,1.233,99.3,19.15,0.0,983.335,-0.001,,,,,,,,
2024-08-01 02:12:00,23.15,99.1,1.194,1.449,113.5,5.273,0.0,983.351,-0.002,,,,,,,,
2024-08-01 02:13:00,23.15,99.1,1.225,1.349,109.7,10.08,0.0,983.373,-0.002,,,,,,,,
2024-08-01 02:14:00,23.15,99.1,1.33,1.599,116.9,11.54,0.0,983.384,-0.002,,,,,,,,
2024-08-01 02:15:00,23.15,99.1,1.552,1.816,119.9,4.386,0.0,983.386,-0.002,,,,,,,,
2024-08-01 02:16:00,23.15,99.1,1.377,1.549,134.6,12.17,0.0,983.382,-0.002,,,,,,,,
2024-08-01 02:17:00,23.12,99.1,1.255,1.383,129.1,9.58,0.0,983.358,-0.001,,,,,,,,
2024-08-01 02:18:00,23.11,99.15,1.072,1.3745,127.4,7.323,0.0,983.35,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 02:19:00,23.1,99.2,0.889,1.366,125.7,5.066,0.0,983.342,-0.001,,,,,,,,
2024-08-01 02:20:00,23.1,99.2,1.327,1.499,122.0,5.537,0.0,983.334,-0.001,,,,,,,,
2024-08-01 02:21:00,23.11,99.2,1.136,1.349,121.9,5.067,0.0,983.345,-0.001,,,,,,,,
2024-08-01 02:22:00,23.11,99.2,1.399,1.549,124.8,3.948,0.0,983.364,-0.002,,,,,,,,
2024-08-01 02:23:00,23.11,99.2,1.377,1.449,123.5,4.812,0.0,983.359,-0.001,,,,,,,,
2024-08-01 02:24:00,23.11,99.2,0.883,1.083,123.7,12.67,0.0,983.359,-0.002,,,,,,,,
2024-08-01 02:25:00,23.11,99.2,1.222,1.383,134.2,3.746,0.0,983.368,-0.002,,,,,,,,
2024-08-01 02:26:00,23.11,99.2,1.094,1.266,123.8,8.49,0.0,983.366,-0.001,,,,,,,,
2024-08-01 02:27:00,23.07,99.3,0.4,0.8,133.5,0.0,0.0,983.3505,0.0,,,,,,,,
2024-08-01 02:28:00,23.06,99.2,1.061,1.133,122.4,2.718,0.0,983.335,-0.002,,,,,,,,
2024-08-01 02:29:00,23.06,99.3,1.052,1.233,121.5,4.718,0.0,983.324,-0.001,,,,,,,,
2024-08-01 02:30:00,23.06,99.3,1.05,1.15,118.8,6.594,0.0,983.301,-0.001,,,,,,,,
2024-08-01 02:31:00,23.06,99.3,1.077,1.2,117.5,4.773,0.0,983.284,-0.001,,,,,,,,
2024-08-01 02:32:00,23.06,99.3,0.686,0.95,103.8,17.06,0.0,983.263,-0.001,,,,,,,,
2024-08-01 02:33:00,23.06,99.3,0.786,1.083,110.9,9.79,0.0,983.249,-0.002,,,,,,,,
2024-08-01 02:34:00,23.06,99.3,0.78,0.966,117.5,3.989,0.0,983.262,-0.002,,,,,,,,
2024-08-01 02:35:00,23.06,99.3,0.9165,1.2075,118.55,3.711,0.0,983.2923333333332,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 02:36:00,23.06,99.3,1.053,1.449,119.6,3.433,0.0,983.3226666666666,-0.001,,,,,,,,
2024-08-01 02:37:00,23.06,99.3,1.197,1.399,118.8,5.28,0.0,983.353,-0.002,,,,,,,,
2024-08-01 02:38:00,23.06,99.3,1.047,1.316,114.1,7.003,0.0,983.378,-0.001,,,,,,,,
2024-08-01 02:39:00,23.06,99.3,1.194,1.499,118.3,5.183,0.0,983.369,-0.001,,,,,,,,
2024-08-01 02:40:00,23.06,99.3,0.88,1.183,114.9,6.57,0.0,983.342,-0.001,,,,,,,,
2024-08-01 02:41:00,23.06,99.3,0.894,1.216,104.0,10.29,0.0,983.307,-0.001,,,,,,,,
2024-08-01 02:42:00,23.02,99.3,0.791,1.033,106.4,16.26,0.0,983.291,-0.002,,,,,,,,
2024-08-01 02:43:00,23.02,99.3,0.877,1.483,86.3,11.73,0.0,983.281,-0.002,,,,,,,,
2024-08-01 02:44:00,23.02,99.3,0.673,0.0,82.4,12.825,0.0,983.247,-0.001,,,,,IP,IP,,
2024-08-01 02:45:00,23.01,99.3,0.469,0.766,78.5,13.92,0.0,983.213,-0.001,,,,,,,,
2024-08-01 02:46:00,23.02,99.3,0.408,0.65,84.3,7.473,0.0,983.223,-0.002,,,,,,,,
2024-08-01 02:47:00,23.02,99.3,0.764,0.9,94.0,7.441,0.0,983.229,-0.001,,,,,,,,
2024-08-01 02:48:00,23.02,99.3,0.603,0.816,94.5,7.087,0.0,983.232,-0.002,,,,,,,,
2024-08-01 02:49:00,23.02,99.3,0.458,0.55,93.5,9.62,0.0,983.232,-0.001,,,,,,,,
2024-08-01 02:50:00,23.01,99.3,0.636,0.883,91.7,5.367,0.0,983.236,-0.001,,,,,,,,
2024-08-01 02:51:00,23.02,99.3,0.539,0.65,95.7,15.52,0.0,983.244,-0.001,,,,,,,,
2024-08-01 02:52:00,23.035,99.3,0.5820000000000001,0.8999999999999999,93.25,8.7635,0.0,983.2586666666668,-0.001,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 02:53:00,23.05,99.3,0.625,1.15,90.8,2.007,0.0,983.2733333333332,-0.001,,,,,,,,
2024-08-01 02:54:00,23.06,99.3,0.675,0.85,97.3,9.74,0.0,983.288,-0.002,,,,,,,,
2024-08-01 02:55:00,23.06,99.3,0.933,1.1,90.3,7.441,0.0,983.319,-0.001,,,,,,,,
2024-08-01 02:56:00,23.08,99.4,0.9,1.133,92.2,13.9,0.0,983.353,-0.001,,,,,,,,
2024-08-01 02:57:00,23.12,99.4,0.772,1.083,93.6,16.78,0.0,983.391,-0.001,,,,,,,,
2024-08-01 02:58:00,23.17,99.4,1.113,1.333,97.6,4.297,0.0,983.407,-0.001,,,,,,,,
2024-08-01 02:59:00,23.2,99.5,0.783,1.2,94.4,12.85,0.0,983.412,-0.001,,,,,,,,
2024-08-01 03:00:00,23.22,99.5,1.125,1.416,100.0,14.93,0.0,983.432,-0.002,,,,,,,,
2024-08-01 03:01:00,23.23,99.5,0.958,1.5575,101.85,11.73,0.0,983.4443333333334,-0.002,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 03:02:00,23.24,99.5,0.791,1.699,103.7,8.53,0.0,983.4566666666668,-0.002,,,,,,,,
2024-08-01 03:03:00,23.28,99.5,1.238,1.599,106.8,7.97,0.0,983.469,-0.001,,,,,,,,
2024-08-01 03:04:00,23.29,99.5,1.241,1.833,109.3,13.62,0.0,983.475,-0.001,,,,,,,,
2024-08-01 03:05:00,23.31,99.5,1.133,1.366,109.1,14.3,0.0,983.476,-0.001,,,,,,,,
2024-08-01 03:06:00,23.34,99.5,1.2,1.499,117.1,9.19,0.0,983.456,-0.002,,,,,,,,
2024-08-01 03:07:00,23.33,99.4,1.197,1.533,120.0,18.23,0.0,983.443,-0.001,,,,,,,,
2024-08-01 03:08:00,23.33,99.4,1.363,1.783,103.6,14.54,0.0,983.447,-0.001,,,,,,,,
2024-08-01 03:09:00,23.34,99.4,1.461,1.749,117.9,11.74,0.0,983.436,-0.002,,,,,,,,
2024-08-01 03:10:00,23.33,99.4,0.855,1.316,125.9,3.238,0.0,983.4275,-0.002,,,,,,,,
2024-08-01 03:11:00,23.34,99.4,1.388,1.816,124.2,12.27,0.0,983.419,-0.001,,,,,,,,
2024-08-01 03:12:00,23.34,99.4,1.733,2.116,116.2,6.133,0.0,983.44,-0.001,,,,,,,,
2024-08-01 03:13:00,23.34,99.4,1.383,1.583,115.0,9.23,0.0,983.452,-0.001,,,,,,,,
2024-08-01 03:14:00,23.34,99.4,1.705,2.033,119.2,9.71,0.0,983.463,-0.002,,,,,,,,
2024-08-01 03:15:00,23.33,99.4,1.702,2.016,115.2,11.23,0.0,983.475,-0.001,,,,,,,,
2024-08-01 03:16:00,23.34,99.4,1.458,1.733,116.4,5.798,0.0,983.501,-0.001,,,,,,,,
2024-08-01 03:17:00,23.33,99.4,1.938,2.482,112.2,6.369,0.0,983.519,-0.001,,,,,,,,
2024-08-01 03:18:00,23.335,99.4,1.6505,2.507,119.5,9.9595,0.0,983.5293333333332,-0.0015,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 03:19:00,23.34,99.4,1.363,2.532,126.8,13.55,0.0,983.5396666666668,-0.002,,,,,,,,
2024-08-01 03:20:00,23.33,99.4,1.763,2.016,118.5,6.118,0.0,983.55,-0.001,,,,,,,,
2024-08-01 03:21:00,23.33,99.4,1.624,2.016,124.3,5.915,0.0,983.582,-0.002,,,,,,,,
2024-08-01 03:22:00,23.34,99.4,1.966,2.382,133.1,11.31,0.0,983.62,-0.001,,,,,,,,
2024-08-01 03:23:00,23.34,99.4,2.058,2.232,126.1,7.109,0.0,983.656,-0.002,,,,,,,,
2024-08-01 03:24:00,23.34,99.4,2.163,2.599,127.9,15.78,0.0,983.678,-0.001,,,,,,,,
2024-08-01 03:25:00,23.3,99.4,1.894,2.132,133.9,6.761,0.0,983.701,-0.001,,,,,,,,
2024-08-01 03:26:00,23.29,99.4,2.06,2.416,138.6,11.34,0.0,983.723,-0.001,,,,,,,,
2024-08-01 03:27:00,23.29,99.5,1.166,2.332,138.0,0.0,0.0,983.7355,-0.001,,,,,,,,
2024-08-01 03:28:00,23.29,99.5,1.913,2.666,130.4,11.3,0.0,983.748,-0.001,,,,,,,,
2024-08-01 03:29:00,23.33,99.5,2.074,2.449,118.0,10.71,0.0,983.777,-0.002,,,,,,,,
2024-08-01 03:30:00,23.36,99.5,2.316,2.832,134.8,5.311,0.0,983.806,-0.002,,,,,,,,
2024-08-01 03:31:00,23.39,99.5,2.704,3.215,120.5,11.28,0.0,983.866,-0.001,,,,,,,,
2024-08-01 03:32:00,23.43,99.6,2.921,4.165,143.8,17.78,0.0,983.911,-0.002,,,,,,,,
2024-08-01 03:33:00,23.47,99.5,5.562,6.547,122.6,18.21,0.1,983.861,-0.001,,,,,,,,
2024-08-01 03:34:00,23.36,99.2,4.695,6.148,127.3,16.54,0.2,983.811,-0.002,,,,,,,,
2024-08-01 03:35:00,23.325,99.15,3.7835,5.273,128.8,18.295,0.1,983.8543333333332,-0.002,IP,IP,IP,IP,IP,IP,IP,IP
2024-08-01 03:36:00,23.29,99.1,2.872,4.398,130.3,20.05,0.0,983.8976666666669,-0.002,,,,,,,,
2024-08-01 03:37:00,23.29,99.1,2.602,3.082,131.1,25.76,0.0,983.941,-0.002,,,,,,,,
2024-08-01 03:38:00,23.29,99.0,2.477,3.299,132.4,12.51,0.0,983.972,-0.002,,,,,,,,
2024-08-01 03:39:00,23.29,98.9,2.549,3.182,126.8,19.31,0.1,984.034,-0.001,,,,,,,,
2024-08-01 03:40:00,23.29,98.9,3.382,4.948,151.9,18.52,0.0,984.175,-0.001,,,,,,,,
2024-08-01 03:41:00,23.32,99.0,4.837,6.964,157.3,15.08,0.0,984.398,-0.002,,,,,,,,
2024-08-01 03:42:00,23.37,98.7,9.03,11.48,167.4,8.77,0.0,984.524,-0.002,,,,,,,,
2024-08-01 03:43:00,23.2,97.5,6.586,8.85,133.4,19.59,0.0,984.614,-0.001,,,,,,,,
2024-08-01 03:44:00,23.02,97.0,6.207000000000001,0.0,142.4,20.165,0.0,984.598,-0.001,,,,,IP,IP,,
2024-08-01 03:45:00,22.95,97.0,5.828,6.581,151.4,20.74,0.0,984.582,-0.001,,,,,,,,
2024-08-01 03:46:00,22.81,96.8,5.714,7.897,141.9,25.01,0.0,984.626,-0.001,,,,,,,,
2024-08-01 03:47:00,22.63,96.3,7.553,9.41,152.8,9.58,0.1,984.557,-0.001,,,,,,,,
