Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2
2024-11-01 00:00:00,21.83,99.7,0.977,1.299,74.2,4.144,0.0,980.921,-0.001
2024-11-01 00:01:00,21.83,99.7,0.891,1.299,67.97,15.11,0.0,980.914,-0.001
2024-11-01 00:02:00,21.84,99.7,0.988,1.133,71.51,10.43,0.0,980.897,-0.001
2024-11-01 00:03:00,21.83,99.7,0.894,1.116,67.63,8.21,0.0,980.892,-0.001
2024-11-01 00:04:00,21.83,99.7,0.902,1.183,59.29,7.692,0.0,980.926,-0.001
2024-11-01 00:05:00,21.84,99.7,1.197,1.716,53.56,6.099,0.0,980.944,-0.001
2024-11-01 00:06:00,21.83,99.7,1.402,1.666,51.56,2.557,0.0,980.926,-0.001
2024-11-01 00:07:00,21.83,99.8,1.416,1.949,49.97,19.35,0.0,980.908,-0.001
2024-11-01 00:08:00,21.84,99.8,1.316,1.666,43.49,11.03,0.0,980.9,0.0
2024-11-01 00:09:00,21.79,99.8,1.227,1.733,48.56,9.94,0.0,980.9,-0.001
2024-11-01 00:10:00,21.78,99.8,1.38,1.833,52.84,13.57,0.0,980.89,-0.001
2024-11-01 00:11:00,21.79,99.8,1.352,1.599,60.31,8.7,0.0,980.888,-0.001
2024-11-01 00:12:00,21.79,99.8,1.138,1.616,57.21,9.2,0.0,980.895,-0.001
2024-11-01 00:13:00,21.75,99.8,1.122,1.816,46.41,18.49,0.0,980.877,0.0
2024-11-01 00:14:00,21.74,99.8,1.2,1.599,57.81,17.44,0.0,980.868,-0.001
2024-11-01 00:15:00,21.75,99.8,1.088,1.433,66.19,25.25,0.0,980.867,-0.001
2024-11-01 00:16:00,21.74,99.8,0.664,0.9,60.96,16.49,0.0,980.857,0.0
2024-11-01 00:17:00,21.74,99.8,1.022,1.433,55.12,27.52,0.0,980.843,-0.001
2024-11-01 00:18:00,21.75,99.8,0.95,1.733,62.48,13.32,0.0,980.844,-0.001
2024-11-01 00:19:00,21.74,99.8,0.558,1.166,53.41,9.2,0.0,980.846,-0.001
2024-11-01 00:20:00,21.74,99.8,0.988,1.499,46.66,22.83,0.0,980.826,-0.001
2024-11-01 00:21:00,21.75,99.8,1.036,1.533,49.0,27.04,0.0,980.816,0.0
2024-11-01 00:22:00,21.75,99.8,0.583,0.716,61.98,15.48,0.0,980.817,-0.001
2024-11-01 00:23:00,21.74,99.8,0.469,0.783,56.0,23.0,0.0,980.806,-0.001
2024-11-01 00:24:00,21.74,99.8,0.086,0.483,26.76,1.591,0.0,980.784,0.0
2024-11-01 00:25:00,21.75,99.8,0.733,1.216,37.38,39.52,0.0,980.772,-0.001
2024-11-01 00:26:00,21.74,99.8,0.986,1.366,39.39,8.17,0.0,980.782,-0.001
2024-11-01 00:27:00,21.74,99.8,0.941,1.233,48.5,16.33,0.0,980.82,0.0
2024-11-01 00:28:00,21.75,99.8,0.628,1.0,51.16,25.35,0.0,980.843,-0.002
2024-11-01 00:29:00,21.74,99.8,0.636,1.133,40.77,13.91,0.0,980.847,-0.001
2024-11-01 00:30:00,21.74,99.8,0.972,1.1,53.6,6.623,0.0,980.851,-0.001
2024-11-01 00:31:00,21.75,99.8,0.739,1.233,54.06,5.789,0.0,980.878,-0.001
2024-11-01 00:32:00,21.75,99.8,0.228,0.683,22.25,3.969,0.0,980.888,0.0
2024-11-01 00:33:00,21.74,99.8,0.094,0.533,50.61,4.221,0.0,980.867,0.0
2024-11-01 00:34:00,21.74,99.8,0.342,0.466,77.61,7.775,0.0,980.835,-0.001
2024-11-01 00:35:00,21.75,99.8,0.0,0.0,0.0,0.0,0.0,980.794,-0.001
2024-11-01 00:36:00,21.72,99.8,0.18,0.533,39.96,16.12,0.0,980.764,-0.001
2024-11-01 00:37:00,21.7,99.8,0.364,0.65,76.57,9.52,0.0,980.739,-0.001
2024-11-01 00:38:00,21.7,99.8,0.019,0.083,77.2,3.259,0.0,980.73,-0.001
2024-11-01 00:39:00,21.7,99.8,0.447,0.85,76.03,14.2,0.0,980.722,-0.001
2024-11-01 00:40:00,21.7,99.8,0.575,1.033,48.17,8.03,0.0,980.713,-0.001
2024-11-01 00:41:00,21.7,99.8,0.686,0.916,56.42,8.68,0.0,980.707,-0.001
2024-11-01 00:42:00,21.7,99.8,1.194,1.349,50.84,6.56,0.0,980.673,-0.001
2024-11-01 00:43:00,21.69,99.8,1.147,1.266,49.72,12.25,0.0,980.636,-0.001
2024-11-01 00:44:00,21.7,99.8,0.894,1.216,49.26,10.1,0.0,980.627,-0.001
2024-11-01 00:45:00,21.7,99.8,0.866,0.983,60.53,14.95,0.0,980.617,-0.001
2024-11-01 00:46:00,21.7,99.8,0.644,0.95,61.11,19.56,0.0,980.586,-0.001
2024-11-01 00:47:00,21.69,99.8,0.852,1.233,53.73,5.469,0.0,980.557,-0.001
2024-11-01 00:48:00,21.71,99.8,0.355,0.7,63.11,8.44,0.0,980.539,-0.001
2024-11-01 00:49:00,21.7,99.8,0.711,1.15,62.6,9.72,0.0,980.539,-0.001
2024-11-01 00:50:00,21.69,99.8,0.65,0.95,61.07,8.45,0.0,980.546,0.0
2024-11-01 00:51:00,21.7,99.8,0.553,1.0,58.96,16.91,0.0,980.565,-0.002
2024-11-01 00:52:00,21.7,99.8,0.933,1.416,74.97,21.58,0.0,980.551,-0.001
2024-11-01 00:53:00,21.69,99.8,1.016,1.433,64.28,13.35,0.0,980.54,-0.001
2024-11-01 00:54:00,21.7,99.8,0.591,0.75,66.16,14.47,0.0,980.545,-0.001
2024-11-01 00:55:00,21.71,99.8,0.658,1.15,62.94,13.49,0.0,980.548,0.0
2024-11-01 00:56:00,21.7,99.8,0.916,1.349,57.64,24.25,0.0,980.546,-0.001
2024-11-01 00:57:00,21.69,99.8,0.447,0.85,61.8,7.241,0.0,980.53,-0.001
2024-11-01 00:58:00,21.68,99.8,0.833,1.299,53.81,12.69,0.0,980.51,-0.001
2024-11-01 00:59:00,21.66,99.8,0.836,0.95,46.91,8.35,0.0,980.51,-0.001
2024-11-01 01:00:00,21.65,99.8,0.777,0.916,54.92,13.4,0.0,980.504,-0.001
2024-11-01 01:01:00,21.65,99.8,1.108,1.366,53.26,7.417,0.0,980.498,-0.001
2024-11-01 01:02:00,21.66,99.8,1.238,1.633,46.6,12.5,0.0,980.502,0.0
2024-11-01 01:03:00,21.65,99.8,1.638,2.149,47.6,7.554,0.0,980.508,-0.001
2024-11-01 01:04:00,21.65,99.8,1.347,1.916,42.35,4.579,0.0,980.484,-0.001
2024-11-01 01:05:00,21.66,99.8,1.216,1.366,36.98,12.47,0.0,980.459,-0.001
2024-11-01 01:06:00,21.66,99.8,0.977,1.116,33.05,10.99,0.0,980.451,-0.001
