Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2
2024-10-01 00:00:00,23.43,97.6,0.608,0.916,64.54,12.99,0.0,978.927,-0.001
2024-10-01 00:01:00,23.43,97.6,0.941,1.649,70.07,11.44,0.0,978.896,-0.001
2024-10-01 00:02:00,23.43,97.6,0.869,1.1,64.18,15.13,0.0,978.876,-0.001
2024-10-01 00:03:00,23.43,97.6,0.669,0.95,54.24,12.81,0.0,978.863,0.0
2024-10-01 00:04:00,23.46,97.7,0.611,0.716,72.29,28.06,0.0,978.851,-0.001
2024-10-01 00:05:00,23.47,97.7,1.311,1.533,69.43,12.7,0.0,978.835,-0.001
2024-10-01 00:06:00,23.47,97.7,0.858,1.616,78.35,10.71,0.0,978.819,-0.001
2024-10-01 00:07:00,23.47,97.6,1.288,1.733,78.04,14.8,0.0,978.798,-0.001
2024-10-01 00:08:00,23.47,97.6,0.977,1.449,91.6,22.37,0.0,978.787,-0.001
2024-10-01 00:09:00,23.47,97.7,1.05,1.333,80.9,14.55,0.0,978.782,-0.001
2024-10-01 00:10:00,23.47,97.7,1.155,1.699,97.0,7.137,0.0,978.776,-0.001
2024-10-01 00:11:00,23.47,97.7,0.75,0.9,103.9,15.45,0.0,978.775,-0.001
2024-10-01 00:12:00,23.47,97.7,0.836,1.516,79.99,13.38,0.0,978.768,0.0
2024-10-01 00:13:00,23.47,97.7,0.672,1.683,80.5,32.47,0.0,978.76,-0.001
2024-10-01 00:14:00,23.47,97.7,1.28,1.449,86.7,20.92,0.0,978.746,-0.001
2024-10-01 00:15:00,23.47,97.7,1.138,1.733,79.27,11.36,0.0,978.732,-0.001
2024-10-01 00:16:00,23.47,97.7,0.511,0.85,79.1,23.16,0.0,978.726,-0.001
2024-10-01 00:17:00,23.47,97.7,1.177,1.483,85.5,10.21,0.0,978.713,-0.001
2024-10-01 00:18:00,23.44,97.7,1.452,1.816,77.95,14.18,0.0,978.715,-0.001
2024-10-01 00:19:00,23.43,97.7,1.027,1.166,84.4,11.23,0.0,978.702,-0.001
2024-10-01 00:20:00,23.43,97.7,1.219,1.833,82.8,16.65,0.0,978.696,-0.001
2024-10-01 00:21:00,23.43,97.7,1.294,1.466,84.7,8.86,0.0,978.693,-0.001
2024-10-01 00:22:00,23.42,97.7,1.402,2.033,80.6,7.578,0.0,978.685,-0.001
2024-10-01 00:23:00,23.38,97.7,0.783,1.216,79.61,15.94,0.0,978.672,0.0
2024-10-01 00:24:00,23.38,97.8,0.664,1.399,93.4,20.15,0.0,978.66,-0.001
2024-10-01 00:25:00,23.38,97.8,1.391,1.599,70.82,7.476,0.0,978.636,-0.001
2024-10-01 00:26:00,23.38,97.8,0.791,1.066,78.42,30.65,0.0,978.614,-0.001
2024-10-01 00:27:00,23.38,97.8,0.983,1.299,88.0,8.18,0.0,978.594,-0.001
2024-10-01 00:28:00,23.38,97.8,0.939,1.583,74.53,22.58,0.0,978.595,-0.001
2024-10-01 00:29:00,23.38,97.9,1.53,1.983,95.1,11.69,0.0,978.597,-0.001
2024-10-01 00:30:00,23.38,97.9,1.419,1.833,74.31,18.84,0.0,978.599,-0.001
2024-10-01 00:31:00,23.34,97.9,0.883,1.1,99.9,8.47,0.0,978.6,0.0
2024-10-01 00:32:00,23.34,97.9,1.366,1.766,78.82,16.49,0.0,978.59,-0.001
2024-10-01 00:33:00,23.33,97.9,1.383,1.899,70.36,16.63,0.0,978.573,0.0
2024-10-01 00:34:00,23.34,98.0,1.213,1.666,74.09,22.66,0.0,978.554,-0.001
2024-10-01 00:35:00,23.34,98.0,1.444,2.132,80.5,8.92,0.0,978.524,-0.001
2024-10-01 00:36:00,23.34,98.0,0.258,0.75,88.3,2.047,0.0,978.512,-0.001
2024-10-01 00:37:00,23.34,98.1,1.677,2.316,79.24,12.95,0.0,978.502,0.0
2024-10-01 00:38:00,23.33,98.1,1.297,1.883,79.99,18.34,0.0,978.508,-0.001
2024-10-01 00:39:00,23.33,98.1,0.927,1.816,84.5,26.01,0.0,978.524,-0.001
2024-10-01 00:40:00,23.34,98.1,0.575,0.933,101.0,17.4,0.0,978.535,-0.001
2024-10-01 00:41:00,23.34,98.1,0.203,0.45,95.5,12.6,0.0,978.551,-0.001
2024-10-01 00:42:00,23.33,98.1,0.741,1.499,103.6,10.72,0.0,978.562,0.0
2024-10-01 00:43:00,23.34,98.1,1.311,1.649,95.6,24.74,0.0,978.56,0.0
2024-10-01 00:44:00,23.33,98.2,0.83,1.433,104.7,11.76,0.0,978.554,-0.001
2024-10-01 00:45:00,23.33,98.2,0.555,0.816,93.8,14.28,0.0,978.551,-0.001
2024-10-01 00:46:00,23.34,98.2,0.319,0.75,31.76,1.649,0.0,978.539,-0.001
2024-10-01 00:47:00,23.33,98.2,0.708,1.216,98.1,17.06,0.0,978.538,-0.001
2024-10-01 00:48:00,23.33,98.2,0.483,0.883,83.3,25.28,0.0,978.55,-0.001
2024-10-01 00:49:00,23.33,98.3,1.286,1.499,84.0,12.17,0.0,978.548,0.0
2024-10-01 00:50:00,23.33,98.3,1.794,2.566,77.85,11.19,0.0,978.557,-0.001
2024-10-01 00:51:00,23.33,98.3,1.605,1.916,90.2,17.55,0.0,978.565,0.0
2024-10-01 00:52:00,23.33,98.3,1.505,1.949,85.1,18.1,0.0,978.569,-0.001
2024-10-01 00:53:00,23.34,98.3,0.797,1.299,63.22,21.56,0.0,978.574,-0.001
2024-10-01 00:54:00,23.34,98.3,1.272,1.433,81.0,9.57,0.0,978.569,-0.001
2024-10-01 00:55:00,23.34,98.4,1.044,1.583,86.1,14.03,0.0,978.553,0.0
2024-10-01 00:56:00,23.33,98.4,2.346,2.916,79.75,6.067,0.0,978.535,-0.001
2024-10-01 00:57:00,23.34,98.4,1.749,2.766,77.31,23.92,0.0,978.517,-0.001
2024-10-01 00:58:00,23.34,98.4,0.666,1.649,92.1,21.02,0.0,978.496,-0.001
2024-10-01 00:59:00,23.34,98.4,1.538,2.366,83.3,6.688,0.0,978.49,-0.001
2024-10-01 01:00:00,23.34,98.4,1.735,2.199,63.05,11.11,0.0,978.486,-0.001
2024-10-01 01:01:00,23.33,98.4,0.364,0.766,119.0,17.76,0.0,978.482,-0.001
2024-10-01 01:02:00,23.34,98.4,0.988,1.899,58.01,10.22,0.0,978.477,-0.001
2024-10-01 01:03:00,23.33,98.4,0.966,1.616,112.0,45.28,0.0,978.464,-0.001
2024-10-01 01:04:00,23.34,98.4,1.336,2.232,96.7,8.97,0.0,978.452,0.0
2024-10-01 01:05:00,23.33,98.5,0.777,1.499,87.4,35.25,0.0,978.445,-0.001
2024-10-01 01:06:00,23.34,98.5,0.286,0.783,71.09,16.48,0.0,978.44,-0.001
2024-10-01 01:07:00,23.34,98.5,0.916,1.283,77.41,8.4,0.0,978.426,-0.002
2024-10-01 01:08:00,23.33,98.5,1.294,1.549,64.94,9.69,0.0,978.41,-0.001
2024-10-01 01:09:00,23.34,98.5,0.719,1.033,94.3,11.85,0.0,978.41,-0.001
2024-10-01 01:10:00,23.33,98.5,0.272,0.983,98.6,29.5,0.0,978.409,0.0
2024-10-01 01:11:00,23.34,98.5,0.805,1.25,91.7,19.32,0.0,978.406,-0.001
2024-10-01 01:12:00,23.34,98.5,1.191,1.449,86.2,14.02,0.0,978.394,-0.001
2024-10-01 01:13:00,23.34,98.5,0.403,1.25,64.23,16.04,0.0,978.396,-0.001
2024-10-01 01:14:00,23.33,98.6,0.422,0.833,101.6,29.96,0.0,978.381,0.0
2024-10-01 01:15:00,23.33,98.6,0.93,1.716,107.4,10.27,0.0,978.368,-0.001
2024-10-01 01:16:00,23.33,98.6,1.355,1.816,86.8,13.62,0.0,978.346,-0.001
2024-10-01 01:17:00,23.33,98.6,1.744,2.016,99.1,21.61,0.0,978.332,-0.001
2024-10-01 01:18:00,23.34,98.6,1.066,1.483,82.0,23.52,0.0,978.317,-0.001
2024-10-01 01:19:00,23.33,98.6,0.702,0.916,100.6,12.72,0.0,978.305,0.0
2024-10-01 01:20:00,23.33,98.6,1.219,1.699,95.3,8.37,0.0,978.292,-0.001
2024-10-01 01:21:00,23.3,98.6,1.202,1.366,97.8,11.91,0.0,978.27,0.0
2024-10-01 01:22:00,23.29,98.6,1.113,1.366,113.0,15.68,0.0,978.258,-0.001
