Date & Time (Local), Date & Time (UTC),  Foto de Prensa,  Temp. exterior,  Conteo de amplitud,  Temp. cuadro,  Flujo en desviación T640x,  LED de Temp.,  Conjunto P3 Valor,  PM10 Conc,  PM10-2.5 Conc,  PM10STP Conc,  PM2.5 Conc,  Bomba PWM,  Flujo de fotos,  Muestra de RH,  Temp. foto en Muestra,  SL Valor,  Span Deviation,  Flujo Total,  PWM válvula,  Free RAM
2024-04-10 03:00:00,2024-04-10 09:00:00,97.59556007385254,24.797233676910405,53002.98333333333,32.15741475423177,,42.40697898864745,42.0,54.09375406666666,31.30025273333333,56.12261698050467,22.79350133333333,35.73745562235511,4.994071054458618,35.231056531270355,41.07809963226318,50.71823833333333,4.627499683333334,4.993972245852152,,141691.53333333333
2024-04-10 04:00:00,2024-04-10 10:00:00,97.60057423909505,24.788906033833822,51986.933333333334,32.221048990885414,,42.43376426696777,41.9,53.033474866666666,30.195666733333333,55.02087398022806,22.837808133333333,35.72738444010413,5.001551191012064,35.17544434865315,41.124421564737965,50.41224666666667,4.614290283333333,5.001551191012064,,141710.26666666666
2024-04-10 05:00:00,2024-04-10 11:00:00,97.64314422607423,24.639097023010258,60882.15,32.14980723063151,,42.408593622843426,41.95,58.128499866666665,33.684938599999995,60.24748721710132,24.4414196,35.77885951995846,5.001600448290507,35.206351470947276,41.081456120808916,50.588031666666666,4.277567733333333,5.001600448290507,,141657.33333333334
2024-04-10 06:00:00,2024-04-10 12:00:00,97.67355003356934,25.12644456227621,69932.88333333333,32.19960123697917,,42.41847089131673,42.0,61.12604506666666,33.6053714,63.43749867576472,27.520673666666667,35.7159889221191,5.001646741231283,35.193439547220876,41.09924653371175,50.63566,4.864234616666667,5.00190802415212,,141641.93333333332
2024-04-10 07:00:00,2024-04-10 13:00:00,97.6942019144694,26.265079752604166,89997.78333333334,32.15336303710938,,42.38023312886556,41.983333333333334,66.35008406666667,35.080465733333334,69.10804930481751,31.26961833333333,35.58719806671139,5.0034496227900185,35.20614808400472,41.058127466837576,50.66055333333333,4.736754733333333,5.0034496227900185,,141648.73333333334
2024-04-10 08:00:00,2024-04-10 14:00:00,97.71426760355631,28.337981510162358,118596.01666666666,32.106806945800784,,42.24995943705241,42.0,69.88597573333332,34.38319046666666,73.27375041684198,35.50278526666667,35.37702159881588,4.994621960322062,35.29042987823487,40.72413914998372,50.80483,4.973653049999999,4.994621960322062,,141715.2
2024-04-10 09:00:00,2024-04-10 15:00:00,97.71294453938802,31.529110844930003,121666.73333333334,32.137839762369794,,42.267499669392905,42.11666666666667,67.74295553333333,33.25992913333333,71.78385760158115,34.489622733333334,35.26043529510495,4.997122701009114,35.34370288848877,40.52223574320475,51.45244,4.7292363,4.997122701009114,,141636.8
2024-04-10 10:00:00,2024-04-10 16:00:00,97.66596031188965,34.22973117828369,132863.36666666667,33.027145385742195,,42.54128774007162,43.0,68.81001953333333,33.1512524,73.6078695346804,35.658767133333335,35.063076591491686,5.006346654891968,35.10031305948894,39.91065082550049,52.26594,4.168933033333333,5.006346654891968,,141646.93333333332
2024-04-10 11:00:00,2024-04-10 17:00:00,97.61653442382813,36.72743956247966,166873.9,31.83791605631511,,41.668178049723316,42.95,82.0596888,37.149846866666664,88.51401819718157,44.90984193333334,33.96519171396891,4.99387887318929,35.30090122222901,39.12821216583252,52.351418333333335,4.658073916666667,4.994156344731649,,141676.26666666666
2024-04-10 12:00:00,2024-04-10 18:00:00,97.54794845581054,38.31264743804932,152532.91666666666,31.43309427897136,,41.06641057332357,43.1,72.300268,33.72306026666667,78.45712375996706,38.57720773333333,33.86712284088135,4.996854519844055,35.14270814259848,38.32882194519043,52.680881666666664,3.74595035,4.996854519844055,,141638.6
