Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h + 170 S correction for height position 
Greenhouse Gas data
Concentrations correspond to dry molar fractions

Time,MPVPosition,Height,CO2_Avg,CO2_SD,CH4_Avg,CH4_SD,CO_Avg,CO_SD,CO2_MPVPosition,CH4_MPVPosition,CO_MPVPosition
yyyy-mm-dd HH:MM:SS,1-5,m agl,ppm,ppm,ppb,ppb,ppb,ppm,1-5,1-5,1-5
2024-10-18 18:00:00,0.0,16.0,423.5768291267378,0.2166035915734696,1.9733814890788224,0.000437770052046225,,,,,
2024-10-18 19:00:00,0.0,16.0,424.2386532794514,0.31698425740943864,1.9650209097815763,0.0004405402093539933,,,,,
2024-10-18 20:00:00,0.0,16.0,425.0869232690268,0.27970556009818687,1.957147846153846,0.00042638481816908004,,,,,
2024-10-18 21:00:00,0.0,16.0,425.32084280645256,0.2247995651704167,1.9536044688983856,0.00039154089263520334,,,,,
2024-10-18 22:00:00,0.0,16.0,426.3382140459671,0.23962146796431585,1.9523902792022794,0.0003617583245244083,,,,,
2024-10-18 23:00:00,0.0,16.0,427.27953580608886,0.24779414641781625,1.9511688869895536,0.00043636835370812666,,,,,
2024-10-19 00:00:00,0.0,16.0,426.6602098678356,0.2359286213681472,1.9474834487179489,0.0004403487162571816,,,,,
2024-10-19 01:00:00,0.0,16.0,427.2943426557605,0.21543933742211333,1.9469943675213675,0.0003960663708454467,,,,,
2024-10-19 02:00:00,0.0,16.0,427.9414301572538,0.21610651631749508,1.9474812962962962,0.00039122145577065334,,,,,
2024-10-19 03:00:00,0.0,16.0,428.0324709136388,0.22733093780054653,1.9480629869420703,0.00041788794511185497,,,,,
2024-10-19 04:00:00,0.0,16.0,428.65660114975225,0.19527294562664407,1.94968847008547,0.00043821477474071334,,,,,
2024-10-19 05:00:00,0.0,16.0,428.8871965158371,0.22049808486781225,1.94913,0.00042819992065593163,,,,,
2024-10-19 06:00:00,0.0,16.0,427.78236072451546,0.1699358041638949,1.9489450496201328,0.00039944687871803505,,,,,
2024-10-19 07:00:00,0.0,16.0,425.8892981032324,0.09201903189693247,1.949436309591643,0.00041334339052675334,,,,,
2024-10-19 08:00:00,0.0,16.0,424.8639001548517,0.10288075248978339,1.9487421557454891,0.00038257848664476833,,,,,
2024-10-19 09:00:00,0.0,16.0,423.00750600240207,0.08385026828594853,1.949720600257767,0.00040071667065649,,,,,
2024-10-19 10:00:00,0.0,16.0,422.14585245980254,0.07315527767365053,1.9539513789173788,0.000411229175843155,,,,,
2024-10-19 11:00:00,0.0,16.0,421.53619138016745,0.0735613345406749,1.9579942186609687,0.00041332082777089995,,,,,
2024-10-19 12:00:00,0.0,16.0,419.77109349439166,0.05941765408214362,1.9541395232668566,0.00041586538610788163,,,,,
2024-10-19 13:00:00,0.0,16.0,418.6307478990327,0.049236036975058496,1.9499854102564103,0.0003946947792626967,,,,,
2024-10-19 14:00:00,0.0,16.0,419.15612909011827,0.047145186767859545,1.9508092886989554,0.000404711640713755,,,,,
2024-10-19 15:00:00,0.0,16.0,419.6304520607602,0.0753935684808779,1.9495207979242979,0.00040650203089857666,,,,,
2024-10-19 16:00:00,0.0,16.0,419.81826326173547,0.08142897761726889,1.9499679240265908,0.00044862352151678667,,,,,
2024-10-19 17:00:00,0.0,16.0,419.3826235304924,0.11487443220371153,1.9498459743589744,0.0004054056687342267,,,,,
2024-10-19 18:00:00,0.0,16.0,419.1919252108335,0.1132815869415401,1.9505968388455346,0.0004559404960588174,,,,,
2024-10-19 19:00:00,,16.0,,,,,,,,,
2024-10-19 20:00:00,,16.0,,,,,,,,,
2024-10-19 21:00:00,,16.0,,,,,,,,,
2024-10-19 22:00:00,,16.0,,,,,,,,,
2024-10-19 23:00:00,,16.0,,,,,,,,,
2024-10-20 00:00:00,,16.0,,,,,,,,,
2024-10-20 01:00:00,,16.0,,,,,,,,,
2024-10-20 02:00:00,,16.0,,,,,,,,,
2024-10-20 03:00:00,,16.0,,,,,,,,,
2024-10-20 04:00:00,,16.0,,,,,,,,,
2024-10-20 05:00:00,,16.0,,,,,,,,,
2024-10-20 06:00:00,,16.0,,,,,,,,,
2024-10-20 07:00:00,,16.0,,,,,,,,,
2024-10-20 08:00:00,0.0,16.0,420.0821463429676,0.506013167004884,1.9490168602615479,0.0020738332243053627,,,,,
2024-10-20 09:00:00,0.0,16.0,416.8792630862608,0.4213716221068641,1.9530082592226612,0.0004058031838334433,,,,,
2024-10-20 10:00:00,0.0,16.0,413.93288482185176,0.5331735701964255,1.952454912849228,0.00038046765385977833,,,,,
2024-10-20 11:00:00,0.0,16.0,412.94938935038783,0.47873075993997255,1.9557551501300632,0.00045113411964451,,,,,
2024-10-20 12:00:00,0.0,16.0,411.0412352425951,0.3321454817462551,1.9542052333990796,0.0004310976870712692,,,,,
2024-10-20 13:00:00,,16.0,,,,,,,,,
2024-10-20 14:00:00,0.0,16.0,408.43225061173285,0.19421801315901366,1.9549464593876518,0.000585336625983975,,,,,
2024-10-20 15:00:00,0.0,16.0,410.6875024428234,0.13687775734699054,1.9553990010322475,0.00040145937228558165,,,,,
2024-10-20 16:00:00,0.0,16.0,415.5762583345214,0.1250727956719566,1.9569578837792643,0.00040339362842511,,,,,
2024-10-20 17:00:00,0.0,16.0,418.6793220637996,0.17958983707556675,1.9616538255192204,0.000382048761181575,,,,,
2024-10-20 18:00:00,0.0,16.0,422.4699259662339,0.18835157723514895,1.9632825417853752,0.00035924633130101,,,,,
2024-10-20 19:00:00,0.0,16.0,424.5937417045932,0.19881101800773804,1.967246292735043,0.00039125583530743836,,,,,
2024-10-20 20:00:00,0.0,16.0,424.776944739168,0.1800088863445354,1.9717581856187292,0.00035711382188629334,,,,,
2024-10-20 21:00:00,0.0,16.0,426.9713696882062,0.18662508279027212,1.9777968949275362,0.0004007715384462483,,,,,
2024-10-20 22:00:00,0.0,16.0,428.0622028740997,0.2185219168078357,1.981916155982906,0.00039668651163012335,,,,,
2024-10-20 23:00:00,0.0,16.0,430.4487277226686,0.21509676692233753,1.9846199444444443,0.00037365126980243833,,,,,
2024-10-21 00:00:00,0.0,16.0,433.070249238667,0.22629213454675942,1.9899222212931995,0.0003647753309040467,,,,,
