Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h + 170 S correction for height position 
Greenhouse Gas data
Concentrations correspond to dry molar fractions

Time,MPVPosition,Height,CO2_Avg,CO2_SD,CH4_Avg,CH4_SD,CO_Avg,CO_SD,CO2_MPVPosition,CH4_MPVPosition,CO_MPVPosition
yyyy-mm-dd HH:MM:SS,1-5,m agl,ppm,ppm,ppb,ppb,ppb,ppm,1-5,1-5,1-5
2024-07-21 03:00:00,0.0,16.0,451.1624,0.5460363154593587,1.9531026758639911,0.00040461131923076165,,,,,
2024-07-21 04:00:00,0.0,16.0,448.2876325124656,0.32161892556880556,1.9536432789855072,0.00042929565069381003,,,,,
2024-07-21 05:00:00,0.0,16.0,450.8698466530417,0.3501042136417698,1.9565669037532516,0.00042572704738961,,,,,
2024-07-21 06:00:00,0.0,16.0,458.5415562113909,0.3219993999557072,1.958176141304348,0.00038350150305698665,,,,,
2024-07-21 07:00:00,0.0,16.0,437.61631525746714,0.3777618820100884,1.9528640049238202,0.00046055647530034833,,,,,
2024-07-21 08:00:00,0.0,16.0,423.4881582721089,0.344926149834703,1.9414837898550725,0.00045554138716543996,,,,,
2024-07-21 09:00:00,0.0,16.0,416.41206342120176,0.4894222536981911,1.9374208514492752,0.000415171113967655,,,,,
2024-07-21 10:00:00,0.0,16.0,415.5946867612293,0.447960311282402,1.937459193236715,0.00043570439770157,,,,,
2024-07-21 11:00:00,0.0,16.0,,0.6180676842737857,1.9497545230397622,0.00043201671359650835,,,,,
2024-07-21 12:00:00,0.0,16.0,407.7485510204082,0.5386831185075897,1.9475361029357114,0.0004447814773465333,,,,,
2024-07-21 13:00:00,0.0,16.0,,0.5639322441024994,1.9377439070048308,0.00045625580189617997,,,,,
2024-07-21 14:00:00,0.0,16.0,410.4438310204082,0.41804993926815714,1.9374194251207728,0.000415809011346405,,,,,
2024-07-21 15:00:00,0.0,16.0,408.7226751444573,0.385833079814019,1.9387134396135264,0.0004544998533266617,,,,,
2024-07-21 16:00:00,0.0,16.0,410.67034862268395,0.3633309953630147,1.9411955060386472,0.00042333657696402,,,,,
2024-07-21 17:00:00,0.0,16.0,412.97191458487646,0.453627124117659,1.9441299263285023,0.0003843620253307733,,,,,
2024-07-21 18:00:00,0.0,16.0,421.08553310657595,0.6203146227297783,1.945453982433026,0.00042716370756672666,,,,,
2024-07-21 19:00:00,0.0,16.0,,0.7388601002802307,1.949889556763285,0.00048753176015567834,,,,,
2024-07-21 20:00:00,0.0,16.0,459.7841836734694,0.7216349136849761,1.950209547380156,0.0003752575549074967,,,,,
2024-07-21 21:00:00,0.0,16.0,457.43843749999996,0.7002146461294172,1.950850972872538,0.000445254049961875,,,,,
2024-07-21 22:00:00,0.0,16.0,,0.6393609711658282,1.95412458769974,0.0004321569677594,,,,,
2024-07-21 23:00:00,0.0,16.0,454.3673142298326,0.5224874880855395,1.9627736616499443,0.0003908203543785067,,,,,
2024-07-22 00:00:00,0.0,16.0,459.1594130434783,0.6362386033927223,1.9672768947417318,0.00034488994319883834,,,,,
2024-07-22 01:00:00,0.0,16.0,,0.6326969950912191,1.969447759383129,0.0004383323820340933,,,,,
2024-07-22 02:00:00,0.0,16.0,444.0324754956268,0.4753974575236766,1.9658292347973816,0.0005127902616293834,,,,,
2024-07-22 03:00:00,0.0,16.0,445.2872381737405,0.5027679321583592,1.9493879620029728,0.00044240511178348166,,,,,
2024-07-22 04:00:00,0.0,16.0,452.3709166666667,0.6457220213951023,1.9461574607952434,0.0004005846883652283,,,,,
2024-07-22 05:00:00,0.0,16.0,456.3561875,0.705491080767323,1.9484659544356608,0.0004233503412083317,,,,,
2024-07-22 06:00:00,0.0,16.0,451.644392811912,0.5005844474420386,1.9489063707729468,0.0003925729921247183,,,,,
2024-07-22 07:00:00,0.0,16.0,431.1895525146407,0.35265439704830925,1.9460648376997398,0.00043501121897388667,,,,,
2024-07-22 08:00:00,0.0,16.0,423.87015686848616,0.18674154313341357,1.945959317261241,0.000366399240347735,,,,,
2024-07-22 09:00:00,0.0,16.0,418.31649074097675,0.4088059310262014,1.9518393484764027,0.0005675678143713566,,,,,
2024-07-22 10:00:00,0.0,16.0,415.8587404166667,0.46876264083671676,1.9540500144927535,0.0005022529367936383,,,,,
2024-07-22 11:00:00,0.0,16.0,412.4534001558957,0.4662613469107371,1.9586274842995166,0.00054260424049841,,,,,
2024-07-22 12:00:00,0.0,16.0,414.2830575489217,0.392325932518214,1.9508406328502415,0.0005323059541605134,,,,,
2024-07-22 13:00:00,0.0,16.0,416.03142186134147,0.21167323772073096,1.938451312945222,0.0005960239215453701,,,,,
2024-07-22 14:00:00,0.0,16.0,416.6318577507302,0.18105706905948907,1.9394332777777776,0.0005190926133308967,,,,,
2024-07-22 15:00:00,0.0,16.0,421.27011498153547,0.2611631240991035,1.9429791513377928,0.0008554554779289533,,,,,
2024-07-22 16:00:00,0.0,16.0,419.4585246029713,0.29516415338753105,1.9390653997584542,0.00042054495762237166,,,,,
2024-07-22 17:00:00,0.0,16.0,420.7672497135417,0.24947575981283343,1.9394148333333334,0.00041207103412291003,,,,,
2024-07-22 18:00:00,0.0,16.0,421.6368521882086,0.41090409809149164,1.9414208574879226,0.00039964735049795834,,,,,
2024-07-22 19:00:00,0.0,16.0,433.1921876516139,0.34773698150247373,1.9416336410256412,0.0003919589956305933,,,,,
2024-07-22 20:00:00,0.0,16.0,438.9003331452581,0.504990043243406,1.9415791659572312,0.0004239074857429417,,,,,
2024-07-22 21:00:00,0.0,16.0,440.36551318027216,0.53430960735133,1.939213578037904,0.00035031974237907166,,,,,
2024-07-22 22:00:00,0.0,16.0,444.93167916666664,0.560727552268913,1.9409656847826087,0.00039443496776116167,,,,,
2024-07-22 23:00:00,0.0,16.0,443.58643,0.6158120991614148,1.9427292248234855,0.0004110640602613867,,,,,
